                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    479,                 0.4299,                0.33231,                  1.024,                0.94825,                0.95147,                0.96964,                0.84282,                0.64053,                0.33403,                 1.1641,              0.0052777,              0.0052777,              0.0052777
                    480,                0.43181,                0.33032,                 1.0235,                 0.9491,                0.95111,                0.96964,                0.84309,                0.64046,                0.33377,                 1.1638,              0.0052678,              0.0052678,              0.0052678
                    481,                0.42887,                 0.3298,                 1.0207,                 0.9481,                0.95159,                 0.9702,                0.84284,                0.64037,                0.33391,                 1.1638,              0.0052579,              0.0052579,              0.0052579
                    482,                0.43301,                0.33527,                 1.0254,                0.94907,                0.95111,                 0.9702,                0.84286,                0.64054,                0.33391,                  1.164,               0.005248,               0.005248,               0.005248
                    483,                0.42999,                0.33837,                 1.0246,                 0.9494,                0.95072,                 0.9699,                0.84323,                0.64043,                0.33371,                  1.164,              0.0052381,              0.0052381,              0.0052381
                    484,                0.42981,                 0.3313,                 1.0203,                0.94848,                0.95096,                0.96997,                0.84377,                0.64021,                 0.3337,                 1.1637,              0.0052282,              0.0052282,              0.0052282
                    485,                0.43285,                0.33527,                 1.0236,                0.94967,                0.95163,                0.97042,                0.84465,                0.64009,                0.33334,                 1.1634,              0.0052183,              0.0052183,              0.0052183
                    486,                0.43528,                0.33594,                 1.0239,                0.94915,                0.95058,                 0.9702,                0.84476,                0.64012,                0.33325,                 1.1632,              0.0052084,              0.0052084,              0.0052084
                    487,                  0.428,                 0.3339,                 1.0212,                0.94951,                0.94996,                0.97008,                0.84494,                0.64012,                0.33331,                 1.1634,              0.0051985,              0.0051985,              0.0051985
                    488,                0.43125,                0.33076,                 1.0249,                0.94949,                0.95006,                0.97007,                0.84467,                0.64001,                0.33278,                 1.1633,              0.0051886,              0.0051886,              0.0051886
                    489,                0.42858,                0.33598,                 1.0188,                0.94938,                0.94998,                 0.9699,                0.84491,                0.63982,                0.33234,                 1.1632,              0.0051787,              0.0051787,              0.0051787
                    490,                0.42894,                 0.3344,                 1.0201,                0.94948,                0.94993,                   0.97,                0.84472,                0.63995,                0.33214,                 1.1631,              0.0051688,              0.0051688,              0.0051688
                    491,                0.43014,                0.33009,                 1.0217,                0.94944,                0.94992,                0.97006,                 0.8448,                0.63993,                0.33273,                 1.1633,              0.0051589,              0.0051589,              0.0051589
                    492,                0.42165,                0.33054,                 1.0192,                0.94966,                0.94811,                   0.97,                0.84486,                0.64028,                  0.333,                 1.1636,               0.005149,               0.005149,               0.005149
                    493,                0.43034,                0.33113,                 1.0255,                0.94872,                0.95131,                0.96999,                0.84519,                0.64033,                0.33332,                 1.1636,              0.0051391,              0.0051391,              0.0051391
                    494,                0.42772,                0.33205,                 1.0227,                0.94891,                0.95115,                0.96993,                 0.8446,                0.64002,                0.33316,                 1.1633,              0.0051292,              0.0051292,              0.0051292
                    495,                0.43299,                0.33539,                 1.0229,                0.94912,                0.95092,                0.96984,                0.84465,                 0.6403,                0.33302,                 1.1635,              0.0051193,              0.0051193,              0.0051193
                    496,                0.42625,                0.32944,                 1.0228,                  0.949,                0.95061,                 0.9699,                0.84575,                0.64039,                0.33309,                 1.1635,              0.0051094,              0.0051094,              0.0051094
                    497,                0.42989,                0.33048,                 1.0239,                0.94886,                0.95009,                 0.9698,                0.84543,                 0.6406,                0.33286,                 1.1634,              0.0050995,              0.0050995,              0.0050995
                    498,                0.43005,                0.33081,                 1.0217,                0.94919,                0.94845,                0.96984,                0.84546,                0.64064,                0.33276,                 1.1635,              0.0050896,              0.0050896,              0.0050896
                    499,                0.43362,                0.33128,                 1.0252,                 0.9492,                0.94803,                0.96995,                0.84664,                0.64051,                0.33238,                 1.1634,              0.0050797,              0.0050797,              0.0050797
                    500,                0.42971,                0.32629,                 1.0236,                0.94924,                0.94774,                0.96978,                0.84654,                0.64045,                0.33175,                 1.1634,              0.0050698,              0.0050698,              0.0050698
                    501,                0.43298,                0.33613,                  1.025,                 0.9493,                 0.9478,                0.96998,                0.84645,                0.64045,                0.33156,                 1.1634,              0.0050599,              0.0050599,              0.0050599
                    502,                0.42841,                0.32957,                 1.0223,                0.95084,                0.94703,                0.96988,                0.84744,                0.64038,                0.33158,                 1.1635,                0.00505,                0.00505,                0.00505
                    503,                0.42844,                 0.3279,                  1.021,                0.95088,                0.94731,                0.97004,                0.84646,                0.64035,                0.33186,                 1.1634,              0.0050401,              0.0050401,              0.0050401
                    504,                0.42958,                0.32768,                 1.0218,                 0.9493,                0.94641,                0.97009,                0.84599,                0.64018,                 0.3311,                 1.1635,              0.0050302,              0.0050302,              0.0050302
                    505,                0.42547,                0.32745,                 1.0195,                0.95203,                0.94481,                0.97004,                 0.8467,                0.64004,                 0.3309,                 1.1634,              0.0050203,              0.0050203,              0.0050203
                    506,                0.42626,                0.32725,                 1.0222,                0.95193,                0.94388,                0.97005,                0.84658,                0.63945,                0.33084,                 1.1632,              0.0050104,              0.0050104,              0.0050104
                    507,                0.42047,                0.32497,                 1.0192,                0.95208,                0.94386,                0.97002,                0.84633,                0.63899,                0.33079,                  1.163,              0.0050005,              0.0050005,              0.0050005
                    508,                0.42462,                0.32735,                 1.0194,                0.95194,                0.94383,                0.96999,                0.84633,                0.63904,                0.33064,                 1.1631,              0.0049906,              0.0049906,              0.0049906
                    509,                0.43042,                0.33106,                  1.027,                0.95337,                0.94502,                0.96992,                0.84594,                0.63908,                0.33032,                 1.1632,              0.0049807,              0.0049807,              0.0049807
                    510,                0.42201,                 0.3254,                 1.0151,                0.95396,                0.94469,                0.96993,                 0.8453,                 0.6391,                0.33022,                 1.1632,              0.0049708,              0.0049708,              0.0049708
                    511,                0.42189,                0.32372,                   1.02,                 0.9539,                 0.9447,                0.97013,                0.84536,                0.63956,                0.33048,                 1.1635,              0.0049609,              0.0049609,              0.0049609
                    512,                 0.4259,                 0.3267,                 1.0211,                0.95383,                0.94541,                 0.9701,                0.84536,                0.63922,                0.32994,                 1.1632,               0.004951,               0.004951,               0.004951
                    513,                 0.4256,                0.32969,                 1.0228,                0.95338,                0.94546,                0.97017,                0.84513,                0.63933,                 0.3303,                 1.1632,              0.0049411,              0.0049411,              0.0049411
                    514,                0.42565,                 0.3295,                 1.0191,                0.95342,                0.94526,                0.97016,                0.84548,                0.63917,                0.32989,                  1.163,              0.0049312,              0.0049312,              0.0049312
                    515,                0.42223,                0.32532,                 1.0189,                0.95344,                0.94539,                0.97016,                0.84482,                 0.6385,                0.32958,                 1.1626,              0.0049213,              0.0049213,              0.0049213
                    516,                0.42223,                0.32633,                 1.0184,                0.95343,                0.94513,                0.97046,                0.84534,                0.63805,                0.32943,                 1.1622,              0.0049114,              0.0049114,              0.0049114
                    517,                0.42251,                0.32582,                 1.0201,                0.95326,                0.94513,                0.97048,                0.84568,                0.63827,                0.32936,                 1.1624,              0.0049015,              0.0049015,              0.0049015
                    518,                0.41739,                0.32402,                 1.0153,                0.95331,                0.94485,                0.97003,                0.84554,                 0.6379,                0.32882,                 1.1621,              0.0048916,              0.0048916,              0.0048916
                    519,                0.41943,                0.32132,                 1.0171,                0.95473,                0.94508,                0.96998,                0.84554,                0.63766,                0.32882,                  1.162,              0.0048817,              0.0048817,              0.0048817
                    520,                0.41956,                0.32341,                 1.0159,                0.95368,                0.94381,                0.96996,                0.84566,                0.63749,                0.32882,                  1.162,              0.0048718,              0.0048718,              0.0048718
                    521,                0.42153,                0.32851,                 1.0141,                0.95304,                0.94434,                0.97003,                0.84507,                0.63775,                0.32819,                 1.1622,              0.0048619,              0.0048619,              0.0048619
                    522,                0.41753,                 0.3244,                 1.0151,                0.95491,                0.94361,                0.97025,                0.84575,                0.63767,                0.32745,                 1.1619,               0.004852,               0.004852,               0.004852
                    523,                0.42198,                0.32753,                 1.0186,                0.95415,                0.94482,                0.97025,                0.84563,                0.63741,                0.32779,                 1.1619,              0.0048421,              0.0048421,              0.0048421
                    524,                0.41762,                0.32164,                 1.0143,                0.94124,                0.95585,                0.97025,                0.84549,                 0.6374,                0.32756,                 1.1619,              0.0048322,              0.0048322,              0.0048322
                    525,                0.41969,                0.32531,                 1.0174,                0.94183,                0.95462,                 0.9703,                0.84567,                0.63698,                0.32729,                 1.1616,              0.0048223,              0.0048223,              0.0048223
                    526,                0.41833,                0.32143,                 1.0146,                0.94922,                0.94735,                0.97026,                0.84621,                0.63673,                0.32708,                 1.1615,              0.0048124,              0.0048124,              0.0048124
                    527,                0.42343,                0.32379,                 1.0196,                0.94925,                0.94703,                0.97036,                0.84702,                0.63591,                0.32689,                 1.1609,              0.0048025,              0.0048025,              0.0048025
                    528,                0.42002,                0.32457,                 1.0183,                0.94093,                0.95758,                 0.9702,                0.84649,                0.63609,                0.32734,                 1.1612,              0.0047926,              0.0047926,              0.0047926
                    529,                0.41775,                0.32498,                 1.0165,                0.94985,                0.94522,                0.97044,                0.84662,                0.63587,                0.32707,                 1.1611,              0.0047827,              0.0047827,              0.0047827
                    530,                0.42225,                0.32553,                 1.0155,                0.94987,                0.94502,                0.97047,                0.84601,                0.63592,                0.32678,                 1.1611,              0.0047728,              0.0047728,              0.0047728
                    531,                0.42091,                0.32271,                 1.0196,                0.95455,                0.94541,                 0.9702,                0.84625,                0.63587,                0.32738,                 1.1613,              0.0047629,              0.0047629,              0.0047629
                    532,                0.41698,                0.32055,                 1.0147,                0.95646,                0.94509,                0.97046,                0.84679,                0.63578,                0.32756,                 1.1613,               0.004753,               0.004753,               0.004753
                    533,                0.42263,                0.32947,                 1.0209,                0.95798,                0.94448,                0.97088,                 0.8464,                0.63643,                0.32753,                 1.1617,              0.0047431,              0.0047431,              0.0047431
                    534,                0.41425,                0.32049,                 1.0124,                0.95785,                0.94396,                0.97065,                0.84638,                0.63649,                0.32747,                 1.1618,              0.0047332,              0.0047332,              0.0047332
                    535,                0.41483,                0.32086,                 1.0124,                0.94036,                0.95678,                0.97085,                0.84689,                0.63638,                0.32712,                 1.1619,              0.0047233,              0.0047233,              0.0047233
                    536,                0.41621,                0.32035,                 1.0151,                0.94039,                 0.9563,                0.97075,                0.84692,                0.63627,                 0.3267,                 1.1619,              0.0047134,              0.0047134,              0.0047134
                    537,                0.42004,                0.32196,                 1.0177,                0.94042,                0.95612,                0.97104,                0.84632,                0.63613,                 0.3265,                 1.1619,              0.0047035,              0.0047035,              0.0047035
                    538,                0.41981,                0.32159,                 1.0206,                0.94039,                0.95605,                 0.9712,                0.84649,                0.63571,                  0.326,                 1.1616,              0.0046936,              0.0046936,              0.0046936
                    539,                0.41661,                0.32153,                 1.0134,                0.94031,                0.95591,                0.97109,                0.84575,                0.63591,                0.32589,                 1.1617,              0.0046837,              0.0046837,              0.0046837
                    540,                0.41184,                0.31485,                 1.0098,                0.93981,                0.95539,                0.97108,                0.84618,                 0.6352,                0.32664,                 1.1612,              0.0046738,              0.0046738,              0.0046738
                    541,                0.41831,                0.32245,                 1.0146,                 0.9381,                 0.9592,                0.97135,                0.84635,                0.63553,                 0.3267,                 1.1617,              0.0046639,              0.0046639,              0.0046639
                    542,                0.41776,                0.32174,                 1.0193,                0.93762,                0.95931,                0.97133,                0.84635,                0.63542,                0.32735,                  1.162,               0.004654,               0.004654,               0.004654
                    543,                0.41605,                0.32514,                 1.0142,                0.93745,                0.95917,                0.97133,                0.84667,                0.63559,                0.32712,                 1.1621,              0.0046441,              0.0046441,              0.0046441
                    544,                0.41694,                0.32252,                 1.0151,                0.93757,                0.95916,                0.97134,                0.84699,                0.63494,                0.32728,                 1.1618,              0.0046342,              0.0046342,              0.0046342
                    545,                0.41376,                0.31714,                 1.0128,                0.93765,                0.95917,                0.97167,                 0.8471,                0.63475,                  0.327,                 1.1618,              0.0046243,              0.0046243,              0.0046243
                    546,                0.41403,                0.32407,                 1.0126,                0.95088,                0.94667,                0.97162,                0.84725,                0.63507,                0.32668,                 1.1619,              0.0046144,              0.0046144,              0.0046144
                    547,                0.40968,                0.31619,                 1.0134,                0.95213,                0.94658,                0.97173,                0.84717,                0.63494,                0.32644,                 1.1618,              0.0046045,              0.0046045,              0.0046045
                    548,                0.41489,                0.31895,                   1.01,                0.95259,                0.94653,                0.97162,                0.84726,                0.63499,                0.32646,                 1.1619,              0.0045946,              0.0045946,              0.0045946
                    549,                0.41543,                0.32249,                 1.0121,                 0.9524,                0.94664,                0.97166,                0.84733,                0.63478,                0.32596,                 1.1619,              0.0045847,              0.0045847,              0.0045847
                    550,                0.41462,                0.31952,                 1.0124,                0.95144,                0.94693,                0.97142,                0.84732,                0.63464,                0.32577,                 1.1617,              0.0045748,              0.0045748,              0.0045748
                    551,                0.41442,                 0.3196,                 1.0129,                0.95257,                0.94146,                0.97134,                0.84755,                0.63449,                0.32554,                 1.1616,              0.0045649,              0.0045649,              0.0045649
                    552,                0.41891,                0.32216,                 1.0163,                0.95211,                0.94391,                0.97129,                0.84729,                0.63437,                0.32529,                 1.1615,               0.004555,               0.004555,               0.004555
                    553,                0.41534,                0.32005,                 1.0162,                0.95228,                0.94436,                0.97153,                0.84789,                0.63441,                0.32581,                 1.1615,              0.0045451,              0.0045451,              0.0045451
                    554,                0.41427,                0.32332,                 1.0141,                0.95249,                0.94321,                0.97156,                 0.8482,                0.63435,                0.32548,                 1.1617,              0.0045352,              0.0045352,              0.0045352
                    555,                0.40927,                 0.3134,                 1.0108,                0.95232,                0.94273,                0.97133,                0.84862,                0.63432,                0.32533,                 1.1617,              0.0045253,              0.0045253,              0.0045253
                    556,                0.41264,                0.31772,                 1.0125,                0.95215,                0.94465,                0.97149,                0.84825,                 0.6343,                0.32577,                 1.1617,              0.0045154,              0.0045154,              0.0045154
                    557,                0.41138,                0.31611,                 1.0126,                0.95176,                0.94644,                0.97131,                0.84812,                0.63453,                0.32616,                  1.162,              0.0045055,              0.0045055,              0.0045055
                    558,                 0.4099,                0.31879,                  1.009,                0.95046,                0.94738,                0.97135,                0.84793,                0.63487,                0.32624,                 1.1622,              0.0044956,              0.0044956,              0.0044956
                    559,                0.40842,                0.31061,                 1.0071,                0.95183,                 0.9452,                0.97118,                0.84815,                0.63468,                0.32593,                 1.1623,              0.0044857,              0.0044857,              0.0044857
                    560,                0.41405,                0.31952,                 1.0127,                0.95225,                0.94536,                 0.9712,                0.84768,                0.63451,                0.32581,                 1.1622,              0.0044758,              0.0044758,              0.0044758
                    561,                0.41358,                0.31241,                  1.009,                0.95074,                0.94717,                0.97129,                 0.8481,                0.63471,                0.32633,                 1.1624,              0.0044659,              0.0044659,              0.0044659
                    562,                 0.4123,                0.31668,                 1.0127,                 0.9516,                0.94721,                0.97126,                0.84898,                0.63421,                0.32679,                 1.1621,               0.004456,               0.004456,               0.004456
                    563,                0.40959,                0.31639,                 1.0104,                0.95109,                0.94775,                0.97109,                0.84887,                0.63463,                0.32677,                 1.1624,              0.0044461,              0.0044461,              0.0044461
                    564,                0.41548,                0.31627,                 1.0142,                 0.9515,                0.94698,                0.97114,                0.84864,                0.63478,                 0.3273,                 1.1624,              0.0044362,              0.0044362,              0.0044362
                    565,                0.41631,                0.31801,                 1.0156,                0.95133,                0.94718,                0.97075,                0.84759,                0.63482,                 0.3277,                 1.1624,              0.0044263,              0.0044263,              0.0044263
                    566,                0.41354,                0.31776,                 1.0124,                0.95149,                0.94688,                0.97051,                0.84798,                0.63486,                0.32735,                 1.1625,              0.0044164,              0.0044164,              0.0044164
                    567,                0.41335,                 0.3211,                 1.0103,                0.95128,                0.94697,                0.97029,                0.84799,                0.63435,                0.32676,                 1.1625,              0.0044065,              0.0044065,              0.0044065
                    568,                0.40758,                0.31246,                 1.0101,                0.95116,                  0.947,                0.97024,                0.84723,                0.63474,                0.32688,                 1.1628,              0.0043966,              0.0043966,              0.0043966
                    569,                0.41039,                0.31288,                 1.0104,                0.95103,                0.94714,                0.96996,                0.84738,                0.63492,                0.32692,                 1.1631,              0.0043867,              0.0043867,              0.0043867
                    570,                0.40794,                0.31218,                 1.0101,                0.95087,                0.94757,                0.97031,                0.84714,                0.63491,                0.32659,                 1.1633,              0.0043768,              0.0043768,              0.0043768
                    571,                0.40922,                 0.3155,                 1.0088,                0.95107,                0.94759,                0.97044,                0.84757,                0.63422,                0.32686,                  1.163,              0.0043669,              0.0043669,              0.0043669
                    572,                0.40964,                0.31293,                 1.0098,                0.95096,                0.94727,                0.97045,                0.84821,                  0.634,                0.32671,                 1.1628,               0.004357,               0.004357,               0.004357
                    573,                0.41105,                0.31707,                 1.0104,                0.95064,                0.94748,                0.97061,                0.84815,                  0.634,                0.32674,                 1.1628,              0.0043471,              0.0043471,              0.0043471
                    574,                0.40965,                0.31393,                 1.0102,                0.94948,                0.94803,                 0.9706,                0.84893,                0.63397,                0.32725,                 1.1626,              0.0043372,              0.0043372,              0.0043372
                    575,                0.41521,                 0.3147,                 1.0143,                0.94931,                0.94789,                0.97041,                0.84765,                0.63371,                0.32729,                 1.1624,              0.0043273,              0.0043273,              0.0043273
                    576,                 0.4075,                0.31352,                  1.007,                0.94883,                0.94791,                0.97039,                0.84779,                 0.6341,                0.32729,                 1.1626,              0.0043174,              0.0043174,              0.0043174
                    577,                0.40576,                0.31913,                 1.0113,                0.94085,                0.95458,                0.97008,                0.84744,                0.63366,                0.32742,                 1.1627,              0.0043075,              0.0043075,              0.0043075
                    578,                0.41071,                0.31634,                 1.0103,                0.94861,                0.94778,                0.97005,                0.84727,                0.63347,                0.32706,                 1.1627,              0.0042976,              0.0042976,              0.0042976
                    579,                0.40705,                0.31213,                 1.0089,                0.94091,                0.95439,                0.96982,                  0.847,                0.63318,                0.32685,                 1.1626,              0.0042877,              0.0042877,              0.0042877
                    580,                0.40557,                0.31377,                 1.0082,                0.95128,                0.94708,                0.97001,                0.84726,                0.63329,                  0.327,                 1.1629,              0.0042778,              0.0042778,              0.0042778
                    581,                0.40533,                0.31129,                 1.0103,                0.95085,                0.94703,                0.96988,                0.84751,                0.63321,                0.32719,                  1.163,              0.0042679,              0.0042679,              0.0042679
                    582,                0.40476,                0.30951,                 1.0069,                0.95152,                0.94667,                0.96982,                0.84686,                  0.633,                0.32761,                 1.1628,               0.004258,               0.004258,               0.004258
                    583,                0.40878,                0.31536,                 1.0111,                0.95231,                 0.9469,                 0.9698,                0.84659,                0.63304,                0.32756,                 1.1631,              0.0042481,              0.0042481,              0.0042481
                    584,                 0.4078,                 0.3113,                 1.0055,                0.95193,                0.94693,                0.96984,                0.84771,                0.63302,                0.32788,                 1.1633,              0.0042382,              0.0042382,              0.0042382
                    585,                0.40903,                0.31521,                 1.0135,                0.95123,                0.94738,                 0.9698,                0.84681,                0.63324,                0.32819,                 1.1635,              0.0042283,              0.0042283,              0.0042283
                    586,                0.40905,                0.31278,                  1.011,                0.95353,                0.94665,                0.96976,                0.84713,                0.63372,                0.32827,                  1.164,              0.0042184,              0.0042184,              0.0042184
                    587,                0.40757,                0.31006,                 1.0122,                 0.9515,                0.94598,                0.96972,                0.84753,                0.63377,                 0.3289,                 1.1641,              0.0042085,              0.0042085,              0.0042085
                    588,                0.41051,                 0.3137,                 1.0124,                0.95146,                0.94542,                0.96977,                0.84717,                0.63359,                0.32935,                 1.1638,              0.0041986,              0.0041986,              0.0041986
                    589,                 0.4093,                0.31599,                   1.01,                0.95152,                0.94497,                0.96954,                0.84709,                  0.633,                0.32988,                 1.1637,              0.0041887,              0.0041887,              0.0041887
                    590,                 0.4043,                0.30876,                 1.0076,                 0.9513,                0.94482,                0.96951,                0.84689,                 0.6336,                 0.3302,                  1.164,              0.0041788,              0.0041788,              0.0041788
                    591,                 0.4016,                0.30651,                 1.0061,                0.95099,                0.94604,                0.96978,                0.84704,                 0.6336,                0.33007,                 1.1642,              0.0041689,              0.0041689,              0.0041689
                    592,                0.40371,                0.30965,                 1.0081,                 0.9506,                0.94641,                0.96953,                0.84659,                0.63305,                0.32974,                 1.1638,               0.004159,               0.004159,               0.004159
                    593,                0.40472,                0.30913,                 1.0112,                0.95044,                0.94666,                0.96961,                0.84712,                0.63303,                0.32977,                 1.1639,              0.0041491,              0.0041491,              0.0041491
                    594,                0.40315,                0.30373,                 1.0037,                0.95022,                 0.9467,                0.96957,                0.84686,                0.63318,                0.32937,                  1.164,              0.0041392,              0.0041392,              0.0041392
                    595,                0.39905,                0.30837,                 1.0068,                0.94987,                0.94726,                0.96951,                0.84672,                  0.633,                0.32926,                 1.1639,              0.0041293,              0.0041293,              0.0041293
                    596,                0.40274,                0.30876,                 1.0077,                0.94941,                0.94747,                0.96953,                0.84728,                0.63251,                0.32931,                 1.1635,              0.0041194,              0.0041194,              0.0041194
                    597,                0.40069,                0.31039,                 1.0084,                0.94783,                0.94888,                0.96988,                0.84766,                0.63227,                 0.3289,                 1.1634,              0.0041095,              0.0041095,              0.0041095
                    598,                0.40568,                0.31235,                 1.0089,                0.94794,                0.94893,                0.96966,                0.84726,                0.63219,                0.32886,                 1.1633,              0.0040996,              0.0040996,              0.0040996
                    599,                0.40093,                0.31024,                 1.0049,                0.94802,                 0.9489,                0.96961,                0.84671,                0.63235,                0.32969,                 1.1635,              0.0040897,              0.0040897,              0.0040897
                    600,                0.40497,                0.31298,                 1.0074,                0.94804,                0.94897,                0.96959,                0.84681,                0.63239,                0.32903,                 1.1638,              0.0040798,              0.0040798,              0.0040798
                    601,                0.40369,                0.31415,                 1.0084,                0.94821,                0.94888,                0.96952,                0.84717,                0.63312,                0.32914,                 1.1643,              0.0040699,              0.0040699,              0.0040699
                    602,                0.40409,                0.30543,                  1.004,                0.94872,                0.94877,                0.96937,                0.84613,                0.63281,                 0.3295,                 1.1639,                0.00406,                0.00406,                0.00406
                    603,                0.39682,                0.30509,                 1.0051,                0.94867,                0.94862,                0.96929,                0.84655,                0.63244,                0.33007,                 1.1637,              0.0040501,              0.0040501,              0.0040501
                    604,                 0.4029,                0.30771,                 1.0061,                0.94829,                 0.9492,                0.96929,                0.84622,                0.63253,                0.33007,                  1.164,              0.0040402,              0.0040402,              0.0040402
                    605,                0.40131,                0.30985,                 1.0068,                0.94855,                0.94882,                0.96919,                0.84657,                0.63293,                0.33049,                 1.1643,              0.0040303,              0.0040303,              0.0040303
                    606,                0.40204,                0.30924,                 1.0049,                0.94803,                0.94881,                0.96944,                0.84692,                0.63262,                0.33091,                 1.1642,              0.0040204,              0.0040204,              0.0040204
                    607,                0.40217,                0.30681,                 1.0059,                0.94813,                0.95023,                0.96928,                0.84666,                 0.6324,                0.33018,                 1.1638,              0.0040105,              0.0040105,              0.0040105
                    608,                0.40276,                  0.308,                 1.0078,                0.94827,                0.95026,                0.96976,                0.84704,                0.63259,                0.33013,                  1.164,              0.0040006,              0.0040006,              0.0040006
                    609,                0.40043,                0.30762,                 1.0054,                0.94842,                0.95032,                0.96952,                0.84726,                0.63306,                0.33009,                 1.1641,              0.0039907,              0.0039907,              0.0039907
                    610,                0.40041,                0.30697,                 1.0046,                0.94805,                0.95024,                0.96975,                0.84734,                0.63259,                0.33071,                 1.1639,              0.0039808,              0.0039808,              0.0039808
                    611,                0.39832,                 0.3024,                 1.0054,                0.94747,                0.95048,                0.96979,                0.84764,                0.63258,                0.33105,                 1.1638,              0.0039709,              0.0039709,              0.0039709
                    612,                0.40186,                0.30516,                 1.0061,                0.94733,                0.94978,                0.96951,                0.84721,                0.63245,                0.33092,                 1.1638,               0.003961,               0.003961,               0.003961
